country,time,population
yug,1997,23077312
afg,1998,18511480
alb,1998,3102898
dza,1998,30336880
and,1998,64246
ago,1998,14187710
atg,1998,74206
arg,1998,36241578
arm,1998,3112958
abw,1998,87276
aus,1998,18709175
aut,1998,8023166
aze,1998,7984531
bhs,1998,290054
bhr,1998,618054
bgd,1998,126169583
brb,1998,267949
blr,1998,10051298
bel,1998,10216867
blz,1998,230289
ben,1998,6546493
bmu,1998,62275
btn,1998,533506
bol,1998,8026257
bih,1998,3775898
bwa,1998,1678111
bra,1998,170516482
brn,1998,316873
bgr,1998,8131743
bfa,1998,10969093
bdi,1998,6511920
khm,1998,11641509
cmr,1998,15108630
can,1998,30145148
cpv,1998,419884
cym,1998,36704
caf,1998,3577028
tcd,1998,7760157
chl,1998,14788609
chn,1998,1255262566
col,1998,39234059
com,1998,520180
cod,1998,45647949
cog,1998,2953011
cri,1998,3767369
civ,1998,15728482
hrv,1998,4491742
cub,1998,11041893
cyp,1998,908040
cze,1998,10297977
dnk,1998,5298680
dji,1998,698256
dma,1998,70419
dom,1998,8296375
ecu,1998,12163887
egy,1998,65922626
slv,1998,5736075
gnq,1998,496330
eri,1998,3337227
est,1998,1406388
eth,1998,62707547
fji,1998,800314
fin,1998,5153229
fra,1998,58867465
gab,1998,1173114
gmb,1998,1159001
geo,1998,4859954
deu,1998,82010184
gha,1998,17969006
grc,1998,10859311
grl,1998,55867
grd,1998,101302
gtm,1998,11136814
gin,1998,8497582
gnb,1998,1260424
guy,1998,737316
hti,1998,8258484
hnd,1998,5985675
hkg,1998,6559656
hun,1998,10282937
isl,1998,275568
ind,1998,1016402907
idn,1998,205753493
irn,1998,63616065
irq,1998,22200835
irl,1998,3743948
isr,1998,5764197
ita,1998,57010940
jam,1998,2558241
jpn,1998,125266403
jor,1998,4621329
kaz,1998,15238339
ken,1998,29564614
kir,1998,81556
kos,1998,2654379
kwt,1998,1766247
kgz,1998,4817608
lao,1998,5165072
lva,1998,2414650
lbn,1998,3113960
lso,1998,1821632
lbr,1998,2558085
lby,1998,5153764
ltu,1998,3544668
lux,1998,425830
mac,1998,418810
mkd,1998,1984242
mdg,1998,14790245
mwi,1998,10563554
mys,1998,22358128
mdv,1998,270292
mli,1998,10444822
mlt,1998,381844
mhl,1998,51930
mrt,1998,2551429
mus,1998,1165288
mex,1998,99632299
fsm,1998,108236
mda,1998,4253280
mco,1998,34444
mng,1998,2355588
mne,1998,616308
mar,1998,28292299
moz,1998,17317376
mmr,1998,46509586
nam,1998,1809920
nru,1998,10056
npl,1998,22866496
nld,1998,15721627
nzl,1998,3783516
nic,1998,4869627
ner,1998,10432657
nga,1998,116860691
prk,1998,22444986
nor,1998,4440109
omn,1998,2224922
pak,1998,132013680
plw,1998,18522
pan,1998,2911383
png,1998,5101633
pry,1998,5089306
per,1998,25199744
phl,1998,74656228
pol,1998,38550777
prt,1998,10198310
pri,1998,3769718
qat,1998,548618
rou,1998,22458737
rus,1998,147385440
rwa,1998,7047196
wsm,1998,172979
smr,1998,26271
stp,1998,132284
sau,1998,20302193
sen,1998,9386923
srb,1998,9669648
syc,1998,79213
sle,1998,3878475
sgp,1998,3735531
svk,1998,5382521
svn,1998,1988166
slb,1998,390489
som,1998,6904231
zaf,1998,43584030
kor,1998,45599569
ssd,1998,6092688
esp,1998,40151723
lka,1998,18572347
kna,1998,44888
lca,1998,153066
vct,1998,107923
sdn,1998,26777059
sur,1998,469108
swz,1998,1028694
swe,1998,8861204
che,1998,7113505
syr,1998,15568797
twn,1998,21834000
tjk,1998,6012308
tza,1998,32323953
tha,1998,61250974
tls,1998,845106
tgo,1998,4624826
ton,1998,96937
tto,1998,1262544
tun,1998,9499387
tur,1998,61344874
tkm,1998,4395293
tca,1998,16763
tuv,1998,9334
uga,1998,22336812
ukr,1998,49655175
are,1998,2733770
gbr,1998,58456989
usa,1998,276354096
ury,1998,3292134
uzb,1998,23845788
vut,1998,178074
ven,1998,23565734
vnm,1998,78462888
pse,1998,3000312
yem,1998,16829935
zmb,1998,10034412
zwe,1998,12226742
asm,1998,55745
chanisl,1998,146669
guf,1998,151200
pyf,1998,228380
glp,1998,421653
gum,1998,152275
mtq,1998,379667
myt,1998,139582
ant,1998,183172
ncl,1998,201883
mnp,1998,65138
reu,1998,711993
vir,1998,108271
esh,1998,277466
ala,1998,25537
akr_a_dhe,1998,14945
aia,1998,10461
vgb,1998,19702
cxr,1998,2363
cck,1998,618
cok,1998,17919
nld_curacao,1998,136895
cheslo,1998,15681185
deu_east,1998,16103683
eri_a_eth,1998,65620416
fro,1998,44358
flk,1998,2737
gib,1998,27188
gbg,1998,63527
hos,1998,814
gbm,1998,74870
jey,1998,87939
lie,1998,32090
msr,1998,6832
niu,1998,2011
nfk,1998,1874
yem_north,1998,12667198
pcn,1998,59
scg,1998,11003339
scg_ex_kos,1998,7567745
yem_south,1998,3525906
stbar,1998,6622
shn,1998,5155
stmar,1998,26840
spm,1998,6293
sjm,1998,2596
tkl,1998,1566
ussr,1998,290173083
korea_union,1998,68044512
wlf,1998,14396
deu_west,1998,64666764
yug,1998,23247390
afg,1999,19038420
alb,1999,3114851
dza,1999,30766551
and,1999,63985
ago,1999,14601983
atg,1999,76041
arg,1999,36648054
arm,1999,3093820
abw,1999,89004
aus,1999,18906936
aut,1999,8032953
aze,1999,8047997
bhs,1999,293572
bhr,1999,640904
bgd,1999,128746273
brb,1999,268920
blr,1999,10005259
bel,1999,10237402
blz,1999,239024
ben,1999,6740491
bmu,1999,62555
btn,1999,548387
bol,1999,8182710
bih,1999,3784389
bwa,1999,1708368
bra,1999,173153066
brn,1999,323812
bgr,1999,8066219
bfa,1999,11283016
bdi,1999,6623707
khm,1999,11928306
cmr,1999,15514249
can,1999,30420216
cpv,1999,429576
cym,1999,38284
caf,1999,3653310
tcd,1999,8042713
chl,1999,14980484
chn,1999,1262713651
col,1999,39819279
com,1999,533909
cod,1999,46788238
cog,1999,3031969
cri,1999,3848725
civ,1999,16137824
hrv,1999,4456298
cub,1999,11080506
cyp,1999,925491
cze,1999,10280525
dnk,1999,5319410
dji,1999,710652
dma,1999,70003
dom,1999,8429116
ecu,1999,12398691
egy,1999,67112877
slv,1999,5775660
gnq,1999,513347
eri,1999,3429656
est,1999,1403821
eth,1999,64550161
fji,1999,806494
fin,1999,5164780
fra,1999,59107738
gab,1999,1202412
gmb,1999,1192920
geo,1999,4801695
deu,1999,81965830
gha,1999,18384426
grc,1999,10910741
grl,1999,56022
grd,1999,101441
gtm,1999,11408815
gin,1999,8647336
gnb,1999,1287727
guy,1999,740189
hti,1999,8404396
hnd,1999,6114534
hkg,1999,6689135
hun,1999,10253110
isl,1999,278376
ind,1999,1034976626
idn,1999,208644079
irn,1999,64780362
irq,1999,22888600
irl,1999,3788816
isr,1999,5891263
ita,1999,57035249
jam,1999,2579973
jpn,1999,125481050
jor,1999,4691402
kaz,1999,15059994
ken,1999,30301240
kir,1999,82969
kos,1999,2639714
kwt,1999,1853152
kgz,1999,4893658
lao,1999,5256207
lva,1999,2394521
lbn,1999,3156661
lso,1999,1839631
lbr,1999,2741755
lby,1999,5245414
ltu,1999,3515218
lux,1999,431264
mac,1999,425448
mkd,1999,1999362
mdg,1999,15262817
mwi,1999,10882543
mys,1999,22898579
mdv,1999,275385
mli,1999,10736542
mlt,1999,384663
mhl,1999,52080
mrt,1999,2629806
mus,1999,1175577
mex,1999,101266570
fsm,1999,107808
mda,1999,4224270
mco,1999,34840
mng,1999,2376165
mne,1999,614623
mar,1999,28630973
moz,1999,17774066
mmr,1999,47106923
nam,1999,1857320
nru,1999,10046
npl,1999,23315053
nld,1999,15806771
nzl,1999,3817489
nic,1999,4949661
ner,1999,10821434
nga,1999,119826231
prk,1999,22641747
nor,1999,4466468
omn,1999,2225481
pak,1999,135158132
plw,1999,18876
pan,1999,2970193
png,1999,5236863
pry,1999,5196935
per,1999,25561297
phl,1999,76285225
pol,1999,38515359
prt,1999,10237593
pri,1999,3786884
qat,1999,570643
rou,1999,22288573
rus,1999,146924174
rwa,1999,7585143
wsm,1999,173758
smr,1999,26551
stp,1999,134602
sau,1999,20825955
sen,1999,9617641
srb,1999,9559819
syc,1999,80066
sle,1999,3948800
sgp,1999,3822619
svk,1999,5384857
svn,1999,1988527
slb,1999,401319
som,1999,7148406
zaf,1999,44233730
kor,1999,45908307
ssd,1999,6398416
esp,1999,40392585
lka,1999,18670843
kna,1999,45479
lca,1999,155073
vct,1999,107879
sdn,1999,27406808
sur,1999,475637
swz,1999,1048151
swe,1999,8863595
che,1999,7136813
syr,1999,15972430
twn,1999,22008000
tjk,1999,6094126
tza,1999,33135281
tha,1999,61973957
tls,1999,841063
tgo,1999,4747665
ton,1999,97398
tto,1999,1264781
tun,1999,9603733
tur,1999,62295617
tkm,1999,4449427
tca,1999,17573
tuv,1999,9374
uga,1999,23026357
ukr,1999,49196895
are,1999,2884188
gbr,1999,58657794
usa,1999,279730801
ury,1999,3309318
uzb,1999,24194543
vut,1999,181346
ven,1999,24023355
vnm,1999,79399708
pse,1999,3119607
yem,1999,17304422
zmb,1999,10309310
zwe,1999,12374019
asm,1999,56667
chanisl,1999,147682
guf,1999,156764
pyf,1999,232956
glp,1999,426474
gum,1999,153951
mtq,1999,383555
myt,1999,144937
ant,1999,181033
ncl,1999,205983
mnp,1999,67075
reu,1999,724484
vir,1999,108431
esh,1999,289509
ala,1999,25656
akr_a_dhe,1999,15051
aia,1999,10727
vgb,1999,20117
cxr,1999,2430
cck,1999,627
cok,1999,17808
nld_curacao,1999,134312
cheslo,1999,15676175
deu_east,1999,16131544
eri_a_eth,1999,67372393
fro,1999,45070
flk,1999,2818
gib,1999,27214
gbg,1999,63806
hos,1999,809
gbm,1999,75892
jey,1999,88440
lie,1999,32470
msr,1999,5697
niu,1999,1953
nfk,1999,1927
yem_north,1999,13108374
pcn,1999,59
scg,1999,10891329
scg_ex_kos,1999,7540401
yem_south,1999,3648707
stbar,1999,6852
shn,1999,5115
stmar,1999,27083
spm,1999,6285
sjm,1999,2423
tkl,1999,1571
ussr,1999,289692658
korea_union,1999,68417806
wlf,1999,14462
deu_west,1999,64778643
yug,1999,23273003
afg,2000,19701940
alb,2000,3121965
dza,2000,31183658
and,2000,64634
ago,2000,15058638
atg,2000,77648
arg,2000,37057453
arm,2000,3076098
abw,2000,90858
aus,2000,19107251
aut,2000,8050884
aze,2000,8117742
bhs,2000,297891
bhr,2000,666855
bgd,2000,131280739
brb,2000,269838
blr,2000,9952055
bel,2000,10268380
blz,2000,247312
ben,2000,6949366
bmu,2000,62834
btn,2000,564187
bol,2000,8339512
bih,2000,3792878
bwa,2000,1736579
bra,2000,175786441
brn,2000,330554
bgr,2000,8000510
bfa,2000,11607944
bdi,2000,6767073
khm,2000,12197905
cmr,2000,15927713
can,2000,30701903
cpv,2000,438737
cym,2000,40195
caf,2000,3726048
tcd,2000,8343321
chl,2000,15170387
chn,2000,1269974572
col,2000,40403959
com,2000,547696
cod,2000,48048664
cog,2000,3109269
cri,2000,3925450
civ,2000,16517948
hrv,2000,4428069
cub,2000,11116787
cyp,2000,943287
cze,2000,10263010
dnk,2000,5338283
dji,2000,722562
dma,2000,69672
dom,2000,8562623
ecu,2000,12628596
egy,2000,68334905
slv,2000,5811836
gnq,2000,530896
eri,2000,3535156
est,2000,1399145
eth,2000,66443603
fji,2000,811223
fin,2000,5176482
fra,2000,59387183
gab,2000,1231548
gmb,2000,1228863
geo,2000,4743591
deu,2000,81895925
gha,2000,18824994
grc,2000,10954032
grl,2000,56196
grd,2000,101620
gtm,2000,11688660
gin,2000,8799165
gnb,2000,1315455
guy,2000,742218
hti,2000,8549202
hnd,2000,6243080
hkg,2000,6783502
hun,2000,10224113
isl,2000,281214
ind,2000,1053481072
idn,2000,211540428
irn,2000,65850062
irq,2000,23574751
irl,2000,3841574
isr,2000,6013711
ita,2000,57147081
jam,2000,2600095
jpn,2000,125714674
jor,2000,4767476
kaz,2000,14956769
ken,2000,31065820
kir,2000,84406
kos,2000,2614315
kwt,2000,1929470
kgz,2000,4954850
lao,2000,5342879
lva,2000,2371481
lbn,2000,3235380
lso,2000,1856225
lbr,2000,2891968
lby,2000,5337264
ltu,2000,3486373
lux,2000,436107
mac,2000,431907
mkd,2000,2012051
mdg,2000,15744811
mwi,2000,11193230
mys,2000,23420751
mdv,2000,280384
mli,2000,11046926
mlt,2000,387180
mhl,2000,52145
mrt,2000,2711421
mus,2000,1185143
mex,2000,102808590
fsm,2000,107430
mda,2000,4201088
mco,2000,35126
mng,2000,2397438
mne,2000,613557
mar,2000,28950553
moz,2000,18264536
mmr,2000,47669791
nam,2000,1897953
nru,2000,10041
npl,2000,23740145
nld,2000,15894016
nzl,2000,3858234
nic,2000,5026792
ner,2000,11224523
nga,2000,122876723
prk,2000,22840218
nor,2000,4491572
omn,2000,2239403
pak,2000,138250487
plw,2000,19172
pan,2000,3028751
png,2000,5374051
pry,2000,5302703
per,2000,25914875
phl,2000,77932247
pol,2000,38486305
prt,2000,10278542
pri,2000,3796981
qat,2000,593453
rou,2000,22128139
rus,2000,146400951
rwa,2000,8021875
wsm,2000,174614
smr,2000,26967
stp,2000,137164
sau,2000,21392273
sen,2000,9860578
srb,2000,9463306
syc,2000,81154
sle,2000,4060709
sgp,2000,3918183
svk,2000,5386065
svn,2000,1988652
slb,2000,412336
som,2000,7385416
zaf,2000,44896856
kor,2000,46206271
ssd,2000,6692999
esp,2000,40749800
lka,2000,18783745
kna,2000,46083
lca,2000,156949
vct,2000,107897
sdn,2000,28079664
sur,2000,480751
swz,2000,1063715
swe,2000,8872284
che,2000,7165581
syr,2000,16354050
twn,2000,22183000
tjk,2000,6186152
tza,2000,33991590
tha,2000,62693322
tls,2000,847185
tgo,2000,4874735
ton,2000,97898
tto,2000,1267980
tun,2000,9699192
tur,2000,63240157
tkm,2000,4501419
tca,2000,18873
tuv,2000,9419
uga,2000,23757636
ukr,2000,48746269
are,2000,3050128
gbr,2000,58867004
usa,2000,282895741
ury,2000,3321242
uzb,2000,24518222
vut,2000,185058
ven,2000,24481477
vnm,2000,80285563
pse,2000,3223781
yem,2000,17795219
zmb,2000,10585220
zwe,2000,12499981
asm,2000,57625
chanisl,2000,148725
guf,2000,163162
pyf,2000,237267
glp,2000,431157
gum,2000,155328
mtq,2000,387018
myt,2000,150329
ant,2000,179769
ncl,2000,209997
mnp,2000,68432
reu,2000,736711
vir,2000,108511
esh,2000,305615
ala,2000,25776
akr_a_dhe,2000,15157
aia,2000,11068
vgb,2000,20499
cxr,2000,2500
cck,2000,635
cok,2000,17830
nld_curacao,2000,132101
cheslo,2000,15670448
deu_east,2000,16159453
eri_a_eth,2000,69046633
fro,2000,45743
flk,2000,2881
gib,2000,27348
gbg,2000,64080
hos,2000,787
gbm,2000,76803
jey,2000,88915
lie,2000,32853
msr,2000,4931
niu,2000,1900
nfk,2000,1981
yem_north,2000,13564914
pcn,2000,58
scg,2000,10850210
scg_ex_kos,2000,7516346
yem_south,2000,3775785
stbar,2000,7034
shn,2000,5059
stmar,2000,27329
spm,2000,6270
sjm,2000,2376
tkl,2000,1552
ussr,2000,289112748
korea_union,2000,68998765
wlf,2000,14499
deu_west,2000,64890716
yug,2000,23321566
afg,2001,20531160
alb,2001,3124093
dza,2001,31590320
and,2001,66390
ago,2001,15562791
atg,2001,78972
arg,2001,37471535
arm,2001,3060036
abw,2001,92894
aus,2001,19308681
aut,2001,8078877
aze,2001,8195648
bhs,2001,303138
bhr,2001,694893
bgd,2001,133776064
brb,2001,270686
blr,2001,9891535
bel,2001,10311331
blz,2001,254989
ben,2001,7174911
bmu,2001,63112
btn,2001,580784
bol,2001,8496378
bih,2001,3799747
bwa,2001,1762531
bra,2001,178419396
brn,2001,337074
bgr,2001,7934389
bfa,2001,11943740
bdi,2001,6946720
khm,2001,12448881
cmr,2001,16349364
can,2001,30991344
cpv,2001,447357
cym,2001,42501
caf,2001,3794677
tcd,2001,8663599
chl,2001,15358418
chn,2001,1277188787
col,2001,40988909
com,2001,561525
cod,2001,49449015
cog,2001,3183883
cri,2001,3996800
civ,2001,16865376
hrv,2001,4408458
cub,2001,11151472
cyp,2001,961482
cze,2001,10244261
dnk,2001,5354704
dji,2001,734088
dma,2001,69447
dom,2001,8697127
ecu,2001,12852753
egy,2001,69599945
slv,2001,5844738
gnq,2001,549007
eri,2001,3655006
est,2001,1391754
eth,2001,68393128
fji,2001,814215
fin,2001,5188446
fra,2001,59711914
gab,2001,1260435
gmb,2001,1267103
geo,2001,4685769
deu,2001,81809438
gha,2001,19293804
grc,2001,10987715
grl,2001,56395
grd,2001,101849
gtm,2001,11976725
gin,2001,8955756
gnb,2001,1343646
guy,2001,743163
hti,2001,8692564
hnd,2001,6371304
hkg,2001,6836538
hun,2001,10195978
isl,2001,284037
ind,2001,1071888190
idn,2001,214448301
irn,2001,66812736
irq,2001,24258794
irl,2001,3901688
isr,2001,6129980
ita,2001,57359179
jam,2001,2618325
jpn,2001,125974298
jor,2001,4850227
kaz,2001,14942788
ken,2001,31863280
kir,2001,85858
kos,2001,2571012
kwt,2001,1990022
kgz,2001,4998286
lao,2001,5424701
lva,2001,2345145
lbn,2001,3359875
lso,2001,1871489
lbr,2001,2998770
lby,2001,5428303
ltu,2001,3458923
lux,2001,440198
mac,2001,438088
mkd,2001,2021585
mdg,2001,16235767
mwi,2001,11491824
mys,2001,23920963
mdv,2001,285298
mli,2001,11376094
mlt,2001,389323
mhl,2001,52131
mrt,2001,2796502
mus,2001,1193950
mex,2001,104239563
fsm,2001,107170
mda,2001,4185513
mco,2001,35288
mng,2001,2419729
mne,2001,613239
mar,2001,29250983
moz,2001,18792357
mmr,2001,48195684
nam,2001,1931005
nru,2001,10046
npl,2001,24140941
nld,2001,15984365
nzl,2001,3906911
nic,2001,5100750
ner,2001,11642308
nga,2001,126014935
prk,2001,23043441
nor,2001,4514907
omn,2001,2272547
pak,2001,141282077
plw,2001,19402
pan,2001,3086887
png,2001,5512835
pry,2001,5406625
per,2001,26261363
phl,2001,79604541
pol,2001,38466543
prt,2001,10320463
pri,2001,3799366
qat,2001,613720
rou,2001,21983221
rus,2001,145818121
rwa,2001,8329113
wsm,2001,175567
smr,2001,27543
stp,2001,140003
sau,2001,22007937
sen,2001,10118078
srb,2001,9384816
syc,2001,82519
sle,2001,4220198
sgp,2001,4023237
svk,2001,5386224
svn,2001,1988287
slb,2001,423535
som,2001,7610053
zaf,2001,45579161
kor,2001,46492324
ssd,2001,6967817
esp,2001,41230518
lka,2001,18914866
kna,2001,46695
lca,2001,158650
vct,2001,107989
sdn,2001,28805142
sur,2001,484210
swz,2001,1074765
swe,2001,8888675
che,2001,7200945
syr,2001,16694414
twn,2001,22336000
tjk,2001,6290413
tza,2001,34899062
tha,2001,63415174
tls,2001,865848
tgo,2001,5006223
ton,2001,98434
tto,2001,1272383
tun,2001,9785665
tur,2001,64182694
tkm,2001,4551762
tca,2001,20728
tuv,2001,9471
uga,2001,24534668
ukr,2001,48310816
are,2001,3217865
gbr,2001,59080221
usa,2001,285796198
ury,2001,3327105
uzb,2001,24814629
vut,2001,189288
ven,2001,24940223
vnm,2001,81123685
pse,2001,3309978
yem,2001,18306287
zmb,2001,10861238
zwe,2001,12603988
asm,2001,58633
chanisl,2001,149797
guf,2001,170546
pyf,2001,241276
glp,2001,435730
gum,2001,156417
mtq,2001,390015
myt,2001,155755
ant,2001,179516
ncl,2001,213904
mnp,2001,69184
reu,2001,748649
vir,2001,108509
esh,2001,326344
ala,2001,26008
akr_a_dhe,2001,15264
aia,2001,11498
vgb,2001,20844
cxr,2001,2770
cck,2001,633
cok,2001,18007
nld_curacao,2001,130271
cheslo,2001,15666989
deu_east,2001,16187410
eri_a_eth,2001,70669297
fro,2001,46358
flk,2001,2922
gib,2001,27615
gbg,2001,64342
hos,2001,742
gbm,2001,77577
jey,2001,89361
lie,2001,33239
msr,2001,4608
niu,2001,1852
nfk,2001,2037
yem_north,2001,14037355
pcn,2001,56
scg,2001,10858358
scg_ex_kos,2001,7503433
yem_south,2001,3907288
stbar,2001,7221
shn,2001,4986
stmar,2001,27577
spm,2001,6249
sjm,2001,2464
tkl,2001,1504
ussr,2001,288520633
korea_union,2001,69638064
wlf,2001,14503
deu_west,2001,65002983
yug,2001,23443852
afg,2002,21487079
alb,2002,3123112
dza,2002,31990387
and,2002,69043
ago,2002,16109696
atg,2002,80030
arg,2002,37889443
arm,2002,3047249
abw,2002,94995
aus,2002,19514385
aut,2002,8114698
aze,2002,8280599
bhs,2002,309170
bhr,2002,725365
bgd,2002,136228456
brb,2002,271479
blr,2002,9825802
bel,2002,10364613
blz,2002,262202
ben,2002,7414744
bmu,2002,63388
btn,2002,598421
bol,2002,8653343
bih,2002,3808347
bwa,2002,1786672
bra,2002,181045592
brn,2002,343383
bgr,2002,7869124
bfa,2002,12290984
bdi,2002,7159918
khm,2002,12681984
cmr,2002,16779434
can,2002,31288572
cpv,2002,455396
cym,2002,45117
caf,2002,3859784
tcd,2002,9002102
chl,2002,15544554
chn,2002,1284349938
col,2002,41572493
com,2002,575428
cod,2002,50971407
cog,2002,3256867
cri,2002,4063208
civ,2002,17185421
hrv,2002,4396765
cub,2002,11184540
cyp,2002,979883
cze,2002,10225198
dnk,2002,5369058
dji,2002,745459
dma,2002,69301
dom,2002,8832286
ecu,2002,13072056
egy,2002,70908710
slv,2002,5874301
gnq,2002,567664
eri,2002,3788532
est,2002,1382735
eth,2002,70391170
fji,2002,815691
fin,2002,5200632
fra,2002,60075783
gab,2002,1289192
gmb,2002,1307674
geo,2002,4629853
deu,2002,81699829
gha,2002,19788181
grc,2002,11011490
grl,2002,56618
grd,2002,102100
gtm,2002,12272208
gin,2002,9114287
gnb,2002,1372367
guy,2002,743107
hti,2002,8834739
hnd,2002,6499001
hkg,2002,6854755
hun,2002,10168101
isl,2002,286865
ind,2002,1090189358
idn,2002,217369087
irn,2002,67696677
irq,2002,24943793
irl,2002,3968213
isr,2002,6240215
ita,2002,57655677
jam,2002,2634779
jpn,2002,126249509
jor,2002,4938935
kaz,2002,15010919
ken,2002,32691980
kir,2002,87343
kos,2002,2511039
kwt,2002,2042215
kgz,2002,5027919
lao,2002,5502340
lva,2002,2316731
lbn,2002,3522842
lso,2002,1885488
lbr,2002,3070673
lby,2002,5518341
ltu,2002,3432663
lux,2002,443729
mac,2002,444178
mkd,2002,2028706
mdg,2002,16736029
mwi,2002,11788731
mys,2002,24401977
mdv,2002,290147
mli,2002,11723017
mlt,2002,391148
mhl,2002,52066
mrt,2002,2884672
mus,2002,1201931
mex,2002,105578297
fsm,2002,106983
mda,2002,4176647
mco,2002,35341
mng,2002,2443503
mne,2002,613543
mar,2002,29535591
moz,2002,19348715
mmr,2002,48689952
nam,2002,1957749
nru,2002,10057
npl,2002,24516969
nld,2002,16076427
nzl,2002,3961695
nic,2002,5171736
ner,2002,12075991
nga,2002,129246283
prk,2002,23248053
nor,2002,4537240
omn,2002,2323203
pak,2002,144271586
plw,2002,19573
pan,2002,3144728
png,2002,5653284
pry,2002,5508615
per,2002,26601463
phl,2002,81294378
pol,2002,38454823
prt,2002,10362028
pri,2002,3794756
qat,2002,634388
rou,2002,21851988
rus,2002,145195521
rwa,2002,8539029
wsm,2002,176592
smr,2002,28251
stp,2002,143085
sau,2002,22668102
sen,2002,10389457
srb,2002,9320350
syc,2002,84096
sle,2002,4422154
sgp,2002,4136102
svk,2002,5385480
svn,2002,1987855
slb,2002,434893
som,2002,7827203
zaf,2002,46272223
kor,2002,46769579
ssd,2002,7233237
esp,2002,41815486
lka,2002,19061066
kna,2002,47307
lca,2002,160218
vct,2002,108150
sdn,2002,29569978
sur,2002,486271
swz,2002,1082195
swe,2002,8911899
che,2002,7242034
syr,2002,16997521
twn,2002,22451000
tjk,2002,6406518
tza,2002,35855480
tha,2002,64136669
tls,2002,894837
tgo,2002,5142419
ton,2002,99005
tto,2002,1277840
tun,2002,9864207
tur,2002,65125766
tkm,2002,4600172
tca,2002,23044
tuv,2002,9530
uga,2002,25355794
ukr,2002,47890647
are,2002,3394060
gbr,2002,59301235
usa,2002,288470847
ury,2002,3327770
uzb,2002,25088682
vut,2002,193957
ven,2002,25399143
vnm,2002,81917488
pse,2002,3380907
yem,2002,18832097
zmb,2002,11139978
zwe,2002,12691431
asm,2002,59687
chanisl,2002,150905
guf,2002,178785
pyf,2002,245032
glp,2002,440202
gum,2002,157241
mtq,2002,392601
myt,2002,161205
ant,2002,180170
ncl,2002,217701
mnp,2002,69393
reu,2002,760237
vir,2002,108417
esh,2002,350976
ala,2002,26257
akr_a_dhe,2002,15372
aia,2002,12003
vgb,2002,21156
cxr,2002,474
cck,2002,632
